"Term","Repo","File","Ext","Bucket","Frequency","Context"
"AI-Claud","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","2","- AI-Claud"
"BlueSand","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","50","I ran this script C:\TEST\BlueSand\Smoke-test-locally.ps1 Can you break down what ExactlyWhatHappened?"
"coldFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","3","-Terms @(""BlueSand"",""Essence64"",""Factor3Vec"",""hotFactor"",""coldFactor"",""constFactor"",""AI-Jain"",""AI-Joe"",""Iris"",""Irisification"",""RainbowFactor"") `"
"Gremisian","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","4","# Gremisian variants"
"Iris","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","6","-Terms @(""BlueSand"",""Essence64"",""Factor3Vec"",""hotFactor"",""coldFactor"",""constFactor"",""AI-Jain"",""AI-Joe"",""Iris"",""Irisification"",""RainbowFactor"") `"
"Factor3Vec","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","3","-Terms @(""BlueSand"",""Essence64"",""Factor3Vec"",""hotFactor"",""coldFactor"",""constFactor"",""AI-Jain"",""AI-Joe"",""Iris"",""Irisification"",""RainbowFactor"") `"
"EWH","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","2","- EWH"
"SuperThinking","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","8","""C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints"""
"RainbowFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","3","-Terms @(""BlueSand"",""Essence64"",""Factor3Vec"",""hotFactor"",""coldFactor"",""constFactor"",""AI-Jain"",""AI-Joe"",""Iris"",""Irisification"",""RainbowFactor"") `"
"Irisification","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","3","-Terms @(""BlueSand"",""Essence64"",""Factor3Vec"",""hotFactor"",""coldFactor"",""constFactor"",""AI-Jain"",""AI-Joe"",""Iris"",""Irisification"",""RainbowFactor"") `"
"hotFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","3","-Terms @(""BlueSand"",""Essence64"",""Factor3Vec"",""hotFactor"",""coldFactor"",""constFactor"",""AI-Jain"",""AI-Joe"",""Iris"",""Irisification"",""RainbowFactor"") `"
"Gremissian","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","2","- Gremissian"
"Gremish","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","2","- Gremish"
"EWK","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","2","- EWK"
"Blueprint","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","8","""C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints"""
"AI-Jain","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\5. Smoke-test-locally.ps1 errors.md",".md","Overlap","3","-Terms @(""BlueSand"",""Essence64"",""Factor3Vec"",""hotFactor"",""coldFactor"",""constFactor"",""AI-Jain"",""AI-Joe"",""Iris"",""Irisification"",""RainbowFactor"") `"
"constFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- constFactor"
"BlueWording","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- BlueWording"
"AI-Joe","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- AI-Joe"
"BlueSand","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","20","c:\TEST\BlueSand>powershell -file .\Smoke-test-locally.ps1 # BlueSand configuration (ASCII-only) include_paths: - ""C:\\gitx\\"" - ""C:\\test\\"" - ""C:\\GITY\\"" - ""%USERPROFILE%\\Desktop\\"" - """
"coldFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- coldFactor"
"Gremisian","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- Gremisian"
"Iris","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","2","- Iris"
"Factor3Vec","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- Factor3Vec"
"SuperThinking","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","2","- 'C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\'"
"RainbowFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- RainbowFactor"
"Irisification","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- Irisification"
"hotFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- hotFactor"
"Blueprint","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","2","- 'C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\'"
"AI-Jain","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\6. Suggestions from AI-Joe to Chat GPT.md",".md","Overlap","1","- AI-Jain"
"constFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- constFactor"
"BlueWording","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- BlueWording"
"AI-Joe","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- AI-Joe"
"AI-Claud","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- AI-Claud"
"BlueSand","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","9","c:\TEST\BlueSand>powershell -file .\Smoke-test-locally.ps1"
"coldFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- coldFactor"
"Gremisian","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","2","# Gremisian variants"
"Iris","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","2","- Iris"
"Factor3Vec","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- Factor3Vec"
"EWH","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- EWH"
"SuperThinking","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","9","- ""C:\\TEST\\Superthinking-Blueprints\\SuperThinking-Blueprints\\"""
"RainbowFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- RainbowFactor"
"Irisification","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- Irisification"
"hotFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- hotFactor"
"Gremissian","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- Gremissian"
"Gremish","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- Gremish"
"EWK","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- EWK"
"Blueprint","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","9","- ""C:\\TEST\\Superthinking-Blueprints\\SuperThinking-Blueprints\\"""
"AI-Jain","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\7. good output.md",".md","Overlap","1","- AI-Jain"
"BlueSand","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\8. After changes from good output.md",".md","Overlap","4","Perfect—let’s add a clean end-of-run summary so you can see “Planned vs Code vs Overlap” and the tiering at a glance, plus a quick view of top repos/terms. Paste the block below **at the very end of `scripts/BlueSand-Scan.ps1`**, right afte"
"BlueSand","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\9. console app or python thoughts.md",".md","Overlap","15","—moving BlueSand from PowerShell into a small **C# console** (or a **Python** CLI) is a good idea, and it’ll open the door to **much faster scans**, cleaner packaging, and easier unit-testing."
"Blueprint","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\9. console app or python thoughts.md",".md","Overlap","2","Here’s a quick comparison and a ready-to-use blueprint for each path."
"BlueSand","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\a. the suggestions of what changed sync my version up to Chat GPT.md",".md","Overlap","9","# BlueSand-Scan.ps1"
"constFactor","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\BlueSand repo planning.md",".md","Overlap","1","`Iris, RainbowFactor, BlueSand, hotFactor, coldFactor, constFactor, Factor3Vec, AI-Jain, AI-Claud`"
"AI-Claud","Superthinking-Blueprints","C:\TEST\Superthinking-Blueprints\SuperThinking-Blueprints\rolling-conversations\Todays Work\Work Week 2025 09 28 sun\___BlueSand\BlueSand repo planning.md",".md","Overlap","1","`Iris, RainbowFactor, BlueSand, hotFactor, coldFactor, constFactor, Factor3Vec, AI-Jain, AI-Claud`"
